url,source,label
https://www.robiox.com.gr/games/16146832113/Anime-Vanguards-Extermination-Event-Pt-1?privateServerLinkCode=66706794730014185209872989794499,openphish,1
https://yfmh30f98o67.swipepages.net/spectrds,openphish,1
https://ku2.me/SrV70,openphish,1
https://le-registre-des-societes-francaises.fr/,openphish,1
http://www.roblox.com.ml/users/220068808671/profile/,openphish,1
https://www.r.oblox.com.et/games/142823291/Murder-Mystery-2?privateServerLinkCode=61220603285349326881328197351826,openphish,1
https://www.xecloud.duckdns.org/,openphish,1
https://coxon8.godaddysites.com/,openphish,1
https://bhd-o215.onrender.com/,openphish,1
http://www.mts-assignment.vercel.app/,openphish,1
https://www.whateapp.eu.cc/,openphish,1
https://adbesta-dp1kudlt0rsh.edgeone.app/,openphish,1
https://sbc-verifier-sign-in-f4a17c.webflow.io/,openphish,1
http://appie.monster/,openphish,1
https://facebock.vn/6acv2ov8fdhjdfds?a,openphish,1
https://shubhamsinha6244-hue.github.io/shubham-netfilx,openphish,1
https://olavor-pintel-7p26be-frkt-orendal.pages.dev/,openphish,1
https://kucoin_loiigin.godaddysites.com/,openphish,1
https://www.roblox.com.ml/users/255925117337/profile,openphish,1
https://flavor-pintel-8g37eb-wrkt-frendal.pages.dev/,openphish,1
https://mcwholes.com/,openphish,1
https://anubhav-1921.github.io/Amazon-Clone/,openphish,1
https://adegabebidas-ze.shop/,openphish,1
https://confirmar-datos-bhd-movil-personas2026.weebly.com/,openphish,1
https://distribuidorabebidas-ze.shop/,openphish,1
https://tz.jtydey.top/app.html,openphish,1
https://acessoidentificado.com/,openphish,1
https://wwwintrematico.online/,openphish,1
http://knivok-trelna-dx3006wsx-vjbyh-6cb712.pages.dev/,openphish,1
https://bafkreick7unun3hmoqahquc7xsbgg7y2nxinehct5ez6nyaalioub5uzeu.ipfs.dweb.link/,openphish,1
https://www.dhl.com-paiement.fr/track/track.php,openphish,1
http://www.dhl.com-paiement.fr/,openphish,1
https://urlto.me/2Xu36,openphish,1
https://s4w.in/roblox-com-users-255925117337-profile,openphish,1
https://bitly.cx/nVi4,openphish,1
http://www.89269.xyz/,openphish,1
http://ipfs.io/ipfs/bafybeicwf6n5g4pf3gfaluw7cqwcjyf6m66fuiexxadvkxnwprql5ezuqm,openphish,1
http://bmax-0x.ric1.digitaloceanspaces.com/index.html,openphish,1
https://urlto.me/2XW16,openphish,1
http://susezzredeemvn.asia/z0f76a1d14fd21a8fb5fd0d03e0fdc3d3cedae52f,openphish,1
http://bet723.cc/,openphish,1
https://adarshchaudhary01.github.io/Ledger/,openphish,1
https://deniz-mobil-com-promosyyon-aninnda.duckdns.org/,openphish,1
https://www.xecloud.duckdns.org/cgi-bin/home.ha,openphish,1
https://freeflowgrup.lat/,openphish,1
https://grupofreeflo.site/,openphish,1
https://aysha-manna.github.io/samplenetflix-subpage/,openphish,1
https://kiranbhatta1.github.io/Login-Page/,openphish,1
https://www.roblox.com.ml/users/473035468754/profile,openphish,1
https://open-spolfy.com/app,openphish,1
https://suryateja2807.github.io/A-Z-Billing/,openphish,1
https://coinbases-two.vercel.app/dashboard.html,openphish,1
https://rakhi122.github.io/Amazon-web-clone/,openphish,1
https://support-utilisateur-netflix.com/pages/,openphish,1
https://spotify.servernotification.events/premium/campaign/rejoin6m/login/ybLO0xAsYb5CuAW1XCPZSaVKzVb0-Bdr0UUU=0AQ==3QENcR1pVSmxfXFRaXQ==/f_0_udCHKeYuAV5eLolBcApFxggXCyTb/,openphish,1
https://www.roblox.com.et/users/372557524968/profile,openphish,1
https://abd-elsamad.github.io/NetFlix/,openphish,1
https://de.versicherung-konto.com/unavailable,openphish,1
https://de.versicherung-konto.com/,openphish,1
http://blonehairhub.susezzredeemvn.asia/lightweight-buffer-application-market-shield-strict,openphish,1
http://blonehairhub.susezzredeemvn.asia/audit-restrict-advanced-protocol-scalable-grid-devops,openphish,1
https://rahul-7906.github.io/amazon-clone-project/,openphish,1
https://ananaya2400.github.io/amazon-clone/,openphish,1
https://tayyab-beta.github.io/Amazon_clone/,openphish,1
http://blonehairhub.susezzredeemvn.asia/string-window-timeout-watchdog-access-webhook-mapping,openphish,1
https://onramp-demo-application-git-main-coinbase-vercel.vercel.app/onramp,openphish,1
https://www.robiox.com.ua/users/7407726153/profile,openphish,1
https://prashant-gkv.github.io/amazon-front-end/,openphish,1
https://xohr-p7kz-fmm3.fabio-pozzati-mediaset-it-outlook-com-s-account.workers.dev/,openphish,1
https://projetolinhamais.s3.us-east-005.backblazeb2.com/aumento.html,openphish,1
http://tiktkshop.xin/,openphish,1
http://ielmor-brinka-c4b571-thrr.pages.dev/,openphish,1
https://whateapp.eu.cc/,openphish,1
https://bluwingstravels.com/w/view/,openphish,1
http://www.bdank.icu/,openphish,1
https://roanalacerda.com.br/specrum/,openphish,1
